-2.997482317432037746e+00,-2.279960486963619637e+00,-2.743586872855030556e+00,-1.755600858136893150e+00,-1.979372374962768744e+00,-2.045596379765870054e+00,-1.687977140887524152e+00,-3.381237784700900306e+00,-3.407210792701238056e+00,-2.517833233497964507e+00,-2.198940857048833131e+00,-2.145160953887438993e+00,-2.849857377322442709e+00,-5.306347413772117605e+00,-5.001315565712123323e+00,-5.044619823218724264e+00,-3.629854037633536201e+00,-1.127627536257827190e+00,-3.994977249791214824e+00,-3.196478443506307165e+00,-1.000000000000000000e+03
-3.598035400658677219e+00,-4.494727049895905324e+00,-4.777382421977526050e+00,-5.260551700364884731e+00,-3.971973662704653130e+00,-4.910249892558296914e+00,-3.141322948721142261e+00,-4.474446296483939101e+00,-1.698909698138014734e+00,-3.151483408657570706e+00,-2.493478965236064493e-01,-4.252390484388318015e+00,-4.254099462376299989e+00,-3.825167918520446797e+00,-5.016590086646340652e+00,-6.934519656868496362e+00,-4.214513124041372905e+00,-5.465319756396722184e+00,-2.979787593423405490e+00,-4.224254129059152874e+00,-1.000000000000000000e+03
3.246236568284318835e+00,1.945054875896511160e+00,3.150924564997876764e+00,1.576631911659671648e+00,8.506980192758294423e-01,3.349931954052449257e+00,-7.816559239379972102e-01,2.507591960031048561e+00,2.813224636661273426e+00,4.846166237442012248e-01,7.968064822629451482e-01,2.677596302867040645e+00,2.389205726787991146e+00,3.656693110116822965e+00,2.418015540848557521e+00,2.334740250050124644e+00,3.856608002998397566e+00,3.015022604913776938e+00,1.242017940283439925e+00,7.179323232565107960e-01,-1.000000000000000000e+03
-1.416636988347019122e+00,-2.204522599554249673e+00,-1.974877778372616577e+00,-2.971135046649781231e+00,-1.127072014386856891e+00,-1.687456687972849201e+00,5.382323696999008478e-01,-2.328509498006548384e+00,5.549988432566461682e-01,-2.093139514698909132e+00,5.531626713968966769e-01,2.996733367328323627e-01,-2.189485939440506179e+00,-1.783730285356855516e+00,-1.046544549099927446e+00,-2.870644309228117308e+00,-7.387123559358192981e-01,-2.620721150984915759e+00,5.561315025506327059e-01,-2.216790185850697092e+00,-1.000000000000000000e+03
2.292683680184000483e+00,1.503359309744389138e+00,3.107499512703279176e+00,3.198570081042450219e+00,4.059334466518231821e+00,1.664868527121089459e+00,1.238807067336699985e+00,4.032851940280262504e+00,1.523407292891745701e+00,2.875727923630252647e+00,2.848863976177773871e+00,1.961542567910105284e+00,2.963347385476737372e+00,5.848548150491430064e+00,3.734862025047005929e+00,4.627120165173142396e+00,2.504114948648593852e+00,4.110983529044331952e+00,3.004669107165574893e+00,2.510539373962024978e+00,-1.000000000000000000e+03
-2.543529725179840995e+00,8.602933207061973508e-01,-1.616578589330271987e+00,-1.685068052634014046e+00,3.750696874814812842e-01,-2.470628304611111048e+00,2.570873265532012120e-01,-1.407832710531077280e+00,1.389481567894358838e+00,2.185358266524204396e-01,1.597001025899676518e+00,1.774445729163740548e-01,-1.555054503604488270e+00,1.046976636789104242e+00,-1.824296813774883841e-01,4.062371560417263883e-01,7.788212688265687689e-01,3.112885975650010462e-01,1.005386797822813705e+00,-2.120443516886495239e+00,-1.000000000000000000e+03
4.987343613390596175e+00,4.430334742308773777e+00,4.320497385880593733e+00,5.589783057473338701e+00,4.206984502570460194e+00,3.450724127119550566e+00,3.092317074250165554e+00,5.393725221490998756e+00,1.324367972230584556e+00,1.679293689524517186e+00,1.744547912077698992e+00,2.615207507904053763e+00,4.630360436022024295e+00,3.297310818330291049e+00,4.179817543120897483e+00,4.523182135919802782e+00,3.322573650054444272e+00,3.630169745478614374e+00,3.704545804371764284e+00,4.132168739010892544e+00,-1.000000000000000000e+03
3.832527015359213252e+00,8.585298174826510031e-01,4.281087876529430680e+00,3.075213693762347766e+00,3.575945286836323511e+00,1.683012184011159373e+00,2.257023374260202608e+00,1.769045428426485822e+00,2.534601357680970946e+00,-2.652131779096396080e-01,2.029576480870262323e+00,2.427973151362288640e+00,2.675262084276126551e+00,4.593717891143013432e+00,3.941299138125272883e+00,6.524187601935609315e-01,2.882350613165733044e+00,2.355088654684796001e+00,3.003289777404593686e+00,2.275042907597085495e+00,-1.000000000000000000e+03
-9.907250592065028894e-01,-8.071781755543525616e-01,-7.798462393768981205e-01,2.961339577953010505e+00,1.014230595853514050e+00,-2.500006637805443077e-01,-1.185722966460535099e+00,5.514222979780400991e-01,9.342627864557445649e-01,1.708613590711830499e+00,1.184326561888700002e-01,8.731264922212833568e-01,1.383290711565688502e+00,2.417262135078175334e+00,1.234321204281700890e-01,1.787429073197821960e+00,4.936031571895860282e-01,2.194624652426267808e+00,-7.447109965622054073e-01,3.427959031207428175e+00,-1.000000000000000000e+03
1.030932420399444993e+00,1.569111427171871354e+00,1.615137594609604044e+00,2.379768891520029683e+00,4.084237881302310136e+00,2.002351130492794340e-01,4.946923221734471632e+00,1.507157281801183135e+00,3.964491954567852972e+00,4.807036148065128245e+00,5.097189958729186898e+00,3.695841311547685137e+00,2.252128632219610349e+00,2.784854780445430666e+00,-5.080416377327887645e-01,-4.485076286385827338e-01,3.491728226311050953e+00,1.444324366148068695e+00,2.989084601903623906e+00,-9.960739629579256071e-01,-1.000000000000000000e+03
